HUGO_GeneName	EntrezID
GAS2L3	283431
ATP5PBP2	645973
LRRC75A	388341
LINC02504	101928288
WASF1P1	100131624
RPA3	6119
SNORA19	641451
FKTN	2218
RNU6-12P	106481973
RN7SL69P	106480940
SALL1	6299
CA4	762
RPS12P28	100271553
CIRBP-AS1	148046
PCDH9-AS2	100874064
XXYLT1	152002
FREM2	341640
SNORA72	26775
GTPBP2	54676
RNASEH2B	79621
STRN4	29888
TMPRSS3	64699
KLF16	83855
ARSL	415
TSPAN3	10099
ADNP2	22850
SLC9A7	84679
NLRP1	22861
SLC10A5P1	100631269
ZNF662	389114
PARP16	54956
NMRAL2P	344887
CEP41	95681
ZCCHC8	55596
GLYCTK	132158
FAM166B	730112
CRTAP	10491
SPATA18	132671
RPS26P46	100271572
SIRT4	23409
CH17-340M24.3	158960
RNA5SP336	100873599
LRP1	4035
THUMPD1	55623
DDR2	4921
SUSD1	64420
LINC00051	619434
CFAP73	387885
FUT8	2530
SLC25A5	292
EZR-AS1	101409257
RNU6-862P	106481920
KLK7	5650
OR2W5	441932
SNORD46	94161
DLG1-AS1	100507086
ADAM8	101
BSN	8927
CYS1	192668
FAM95B1	100133036
SNORD114-13	767591
HMGB3P29	100420015
RNU6-227P	106481883
KLHL9	55958
CLIP3	25999
RPL31P38	442326
LINC00550	338862
KRT17P6	284196
RN7SL325P	106481011
ENO1	2023
CCDC18	343099
LOC105373100	105373100
DGKQ	1609
LINC00534	100874052
LNPK	80856
HMGCS2	3158
RPL21P29	440575
KMT2E	55904
C15orf54	400360
DLG3-AS1	100873930
PDK1	5163
C6orf141	135398
ASAP3	55616
RNA5SP526	111644135
ATP8B2	57198
PPIAP63	111082966
LINC02301	101928599
RNU1-21P	100873862
RPL24P7	100270963
MFHAS1	9258
KLF4	9314
FBXL22	283807
NMRK1	54981
COX8C	341947
KRT33B	3884
H2AZP7	115482726
BRWD1-AS2	103091865
OR1S1	219959
KCNA5	3741
EEF1A1P14	647167
MTCO1P14	107075142
LINC01429	101927678
G6PC2	57818
DACH2	117154
APOOP2	100129005
RNU1-109P	106481625
RNU6-34P	100873749
PRAMEF33	645382
RNU6-1053P	106481513
SEC24AP1	100421166
MOCOS	55034
SNORD115-38	100033812
CHMP1A	5119
RNU6-1315P	106481950
LINC01580	101927129
HTR1D	3352
SNORD74B	109617014
RN7SL160P	106480964
LTK	4058
USP17L25	728373
RN7SL684P	106479472
FRMD6-AS1	145438
RNA5SP447	100873693
ANKRD20A17P	100421363
LOC105370941	105370941
GANAB	23193
RPL21P13	319144
PPP1R12A	4659
MORC2	22880
CLMP	79827
TREM1	54210
LINC02429	105377247
METTL15P3	729650
MYO3B-AS1	101929753
SCOC-AS1	100129858
PPIAP65	111082980
RNA5SP76	100873310
ARNTL	406
RNU4-36P	106479573
DGKE	8526
EPHA7	2045
SRRM2	23524
SENP1	29843
LOC100128833	100128833
RAD18	56852
MTMR12	54545
IFITM1	8519
LOC100506551	100506551
LGALS8	3964
IRF2BPL	64207
GLT8D2	83468
RPL12P10	392872
LINC01210	100507274
PCDHGB8P	56120
TMEM182	130827
OR13F1	138805
DEFB130D	110806292
ZCCHC12	170261
PC	5091
ELFN1-AS1	101927125
MRFAP1L1	114932
FOXG1	2290
DCAF13	25879
TRIM60P1Y	100420362
SDAD1P1	157489
IGFN1	91156
LOC101927657	101927657
FKBP10	60681
RN7SKP278	106480918
NEMP1	23306
SNORD5	692072
GOLGA8Q	727909
CAMKK1	84254
FOXN3	1112
BTF3L4	91408
TIAF1	9220
PSMC1P7	646085
C1QTNF4	114900
TRNP1	388610
NAALADL2	254827
RN7SKP127	106480466
LOC100422300	100422300
RNU6-634P	106479847
SNORA31B	109616966
LINC01365	101927007
ADAMTS12	81792
SLC22A15	55356
PROC	5624
OR4A15	81328
NDUFA9	4704
RRP9	9136
CBX1	10951
SCARNA14	692149
PRAMEF31P	100129611
PHACTR2-AS1	285740
PLOD3	8985
RNU4-89P	106481200
ILF3	3609
LOC101927141	101927141
RPL19P20	392451
LOC101926993	101926993
RNA5SP25	100873357
RNU6-68P	100873772
CAMKK2	10645
PLAGL2	5326
WSCD2	9671
INPP4A	3631
BCL11A	53335
DNAJC28	54943
CHEK2	11200
SMAD6	4091
TCAF1	9747
AIPL1	23746
ASIC1	41
MIGA2	84895
KRTAP12-3	386683
CCDC51	79714
RRAGD	58528
CRIP1P1	106480793
DAOA-AS1	282706
BPTFP1	109286551
ATRIP-TREX1	111822955
RNU6-322P	107105253
S100A6	6277
CCZ1P	110440226
SNORD3J	109616985
SNORA50C	677842
RNA5SP87	100873320
TNNI1	7135
KRTAP23-1	337963
LIPE	3991
MT1P3	140851
WNT16	51384
HGS	9146
RN7SL203P	106479296
OR8J3	81168
PVRIG	79037
PCGF5	84333
UBE2Q1	55585
ATP10A	57194
S100G	795
TMPRSS4	56649
RNA5SP425	100873676
LINC02027	728290
ODF3	113746
HOXC13-AS	100874366
KRT8P31	728167
LOC100420050	100420050
IDNK	414328
LOC100420011	100420011
RN7SL164P	106480965
RNU7-155P	106480825
BSND	7809
MRPS16	51021
RPL36P17	100271336
OR7E47P	26628
FABP7	2173
SMIM10L1	100129361
PPIH	10465
RPL7AP25	100271042
S100A3	6274
NPY4R2	100996758
TBX1	6899
P2RX2	22953
FAM138C	654835
KATNA1	11104
PPFIBP2	8495
KLF14	136259
OR7E10P	10823
F11R	50848
GUCY2F	2986
RNU6ATAC11P	106481162
SNORD114-9	767585
IZUMO1	284359
RPSAP54	642641
SDR39U1	56948
TJP2	9414
RNA5SP135	100873403
NPR3	4883
FCF1P10	106479046
MYOZ2	51778
SLC7A1	6541
DNAAF3	352909
EYA4	2070
NUP210	23225
DLGAP5	9787
TYSND1	219743
MOB3A	126308
RN7SKP2	100873846
ZDHHC1	29800
ZNF280A	129025
FGF20	26281
FUS	2521
CHAT	1103
MTX3	345778
LINC00311	197196
EXTL1	2134
MRGPRG	386746
RHOXF2B	727940
SHROOM2	357
RPS15AP26	100271359
IFITM2	10581
GALR3	8484
CSNK1E	1454
PSTPIP1	9051
LOC100505985	100505985
KLHL6-AS1	100874019
RNU6-105P	106481210
CHRNA2	1135
RCC1	1104
RNF125	54941
MTCO2P16	107075148
ZKSCAN3	80317
RHOJ	57381
SNORD12C	26765
C9orf152	401546
ODF2L	57489
RNU1-84P	106481618
CTSW	1521
TUBAP4	106479041
LANCL2	55915
RNA5SP286	100873539
RNU6-1056P	106481514
CRIM1	51232
SEPTIN6	23157
RNA5SP354	100873614
MIR4527HG	110175910
LPIN2	9663
IL17RC	84818
RN7SKP34	106479110
LOC100421094	100421094
LPAR2	9170
PTPN18	26469
OR1J1	347168
C1orf105	92346
RPL23P4	100270961
C11orf98P1	106480289
TEKT2	27285
PDIA4	9601
PPFIA3	8541
ESYT1	23344
LINC02299	105370646
PTH	5741
PIK3R3	8503
PLAAT2	54979
TCF7L1	83439
POU2F2	5452
LOC105372240	105372240
C1QTNF9	338872
ABCC5-AS1	100873982
FHIT	2272
OR4C7P	79294
TATDN1P1	728737
BRCC3P1	100421311
RPS27AP3	140714
BMS1P11	644632
LINC02073	105371828
RNU6ATAC3P	100151686
RAB3GAP2	25782
SNORD115-36	100033810
CTAGE1	64693
OR10U1P	390318
SVIL-AS1	102724316
GAD1	2571
ATP5PB	515
RNA5SP255	100873509
CTSC	1075
CASS4	57091
RPS6P17	120318
IFT74-AS1	101929602
OFD1P6Y	386690
LOC100533706	100533706
HOXA1	3198
LOC100128373	100128373
MTIF2	4528
GLULP4	392305
TEPSIN	146705
KRBA1	84626
MTCO1P20	107075163
EGFL8	80864
DDT	1652
RNA5SP88	100873321
SNORD114-5	767581
LINC01185	400957
LINC02749	100506082
CDH7	1005
SMG6	23293
TAAR3P	9288
MYCBP2-AS1	100874212
YARS1	8565
CUL1	8454
TRNT1	51095
SPCS1	28972
UBE3A	7337
OR11J5P	403226
RPSAP4	145259
SBF1P2	390997
RNU6-431P	106481314
RPS27AP11	728590
CDKN2AIPNLP3	100874397
SIRT2	22933
TOR1A	1861
ITIH5	80760
KIN	22944
SNORD116-22	100033433
PCDHA4	56144
RNU6-75P	100873776
DEFB136	613210
ADGRL2	23266
PCDHB14	56122
ASS1P7	339845
SMURF1	57154
RN7SKP53	106480849
LINC00626	79100
PHC2	1912
GORASP2	26003
CBWD3	445571
RELB	5971
RNA5SP111	100873381
RACGAP1	29127
RPL37P25	106481666
NAT14	57106
RNU6-647P	106480598
OR7E102P	400984
OR51A2	401667
DBF4P2	100420180
VN1R2	317701
RPL22P4	100129102
GPAM	57678
F2RL3	9002
ATG2B	55102
ILDR2	387597
RN7SL110P	106480371
DNLZ	728489
ACVR1C	130399
FBXO39	162517
MYOC	4653
C2orf66	401027
ADAD2	161931
KRT19P2	160313
NPM1P52	100422272
FKBP9P1	360132
GPCPD1	56261
ITIH2	3698
LOC441996	441996
FAM21FP	100288690
RNU6-379P	106479734
POU5F2	134187
LINC01020	340094
LINC01851	101927926
RPL23P11	100271297
PSG8	440533
FCGBP	8857
LUZP2	338645
TRA2A	29896
COTL1	23406
EEF1A1P16	387845
LRCH2	57631
PRRX2	51450
PLIN4	729359
OPA3	80207
SLC25A48	153328
MIDN	90007
RPL23AP47	729277
RN7SKP50	106480459
RNU6-1052P	106480028
MTND4LP9	107075237
LYZL4	131375
TTK	7272
RPL14	9045
OR7E106P	81115
RNA5SP33	100873365
APOBEC2	10930
LOC100286962	100286962
PCAT29	104472713
APOM	55937
CHMP6	79643
DUSP11	8446
MPO	4353
PTPDC1	138639
LOC101927060	101927060
ZNF616	90317
LOC100288853	100288853
GADD45G	10912
DDX43P2	100533714
PFDN2	5202
AOC4P	90586
ZBTB11	27107
USP14	9097
LINC01963	150967
DGAT2L7P	646409
PDZD4	57595
ACVR2B	93
ARL17B	100506084
RNA5SP384	100873639
RNU2-51P	106480415
RPS19P5	100131286
BCL2L2	599
PTX3	5806
UNC79	57578
GAPDHP34	646877
CD200	4345
OR52A5	390054
RNU6ATAC18P	106479551
MMP15	4324
QKI	9444
KIF21B	23046
IPO4	79711
USP9YP36	106478932
CISH	1154
RTP3	83597
RN7SKP220	106480901
TRPV5	56302
UBE4A	9354
LINC01940	401039
CRLF2	64109
PCDHGB4	8641
PTPN14	5784
VASP	7408
CSPG5	10675
BSCL2	26580
LINC02052	253573
RPSAP46	652624
OBP2A	29991
MAP3K20-AS1	339751
OR5AN2P	81224
NPW	283869
AMBRA1	55626
DMRT1	1761
SPACA7	122258
TNFSF12-TNFSF13	407977
TRIM46	80128
TLR6	10333
RN7SL457P	106481047
PRCC	5546
RNU2-10P	106480201
EXOC2	55770
RNA5SP360	100873619
RPS27AP1	103911
RNU6-877P	106480617
RNU6-217P	106481246
KRTAP19-6	337973
RNA5SP530	112436692
CADPS2	93664
LRRC52-AS1	400794
RPS8P3	100132995
MEPE	56955
MYEOV	26579
RNU6-182P	106479647
ZP3P1	100421623
RPL9P22	100130066
RNU6-493P	106481336
RNA5SP266	100873519
LOC100420981	100420981
USP50	373509
RAB11FIP1	80223
RNA5SP341	100873604
LOC100422287	100422287
TAF1A-AS1	100506161
OR4A49P	403255
KCNIP4	80333
IFNK	56832
LINC00221	338005
CTDSPL	10217
RNU6-542P	106480588
LOC100419058	100419058
PRR34	55267
VPS37D	155382
LOC105378231	105378231
MEAF6	64769
DNAJB5	25822
LOC101927314	101927314
NACA2	342538
RNU6-867P	106479949
PCBP1-AS1	400960
USHBP1	83878
LINC01751	101929288
RN7SKP22	106481805
DYNC1I1	1780
LINC01970	101929511
PROCR	10544
RNU6-88P	106479605
EIF4A2P3	100133309
RASSF7	8045
CLMAT3	101927096
ZCCHC7	84186
GYPC	2995
RN7SL124P	106480955
REC8	9985
SNORD115-44	100033818
GARS1	2617
RUNDC1	146923
HIPK1	204851
RNU6-783P	106479912
SNORA5A	654319
RN7SL87P	106479255
CDH4	1002
RNY4P17	100379564
RNA5SP409	100873661
RN7SL283P	106479325
GOLGA6L10	647042
RTL10	79680
ATP2B1-AS1	338758
RAB33B	83452
LINC01566	283914
OR4R3P	81298
CC2D1B	200014
DYNLL2	140735
RNU6-1136P	106480066
RN7SKP96	106479137
RPS10P15	654029
GAL3ST2	64090
IFFO2	126917
RPL15P16	100127949
ITM2BP1	100420308
TTTY12	83867
RPAP1	26015
SNORA8	654320
TRMT112	51504
LINC02724	100996455
ZC3HC1	51530
FOXA3	3171
LINC02011	152274
LOC100507144	100507144
RPL6P5	100270844
LOC102724421	102724421
PPP1R14A	94274
LDHB	3945
LOC101929528	101929528
KRTAP6-3	337968
SP110	3431
NTN3	4917
RNU6-492P	106481335
COMMD4	54939
CNTFR	1271
TEN1-CDK3	100529145
TTC29	83894
KCMF1	56888
MPC1	51660
FAM120C	54954
SLC48A1	55652
EPB41L4A-DT	54508
PCOLCE	5118
LCE3A	353142
PCK1	5105
RNU6-771P	106479907
KLHL33	123103
SLC20A2	6575
POLR2E	5434
GNPDA1	10007
RPL35AP4	100048922
CRPP1	171422
ZNF821	55565
IQSEC1	9922
THPO	7066
ABCD2	225
RNU4-2	26834
RPL32	6161
MAP2K4P1	139201
RPL7AP31	728315
F10	2159
C14orf39	317761
BNIP2	663
LRGUK	136332
RNU2-62P	106480224
MFSD6L	162387
LOC100288484	100288484
MACC1	346389
MTND6P22	107075261
RNU7-148P	106480823
NTF4	4909
PHACTR4	65979
FOXB2	442425
RNA5SP199	106480438
NDRG3	57446
TYMP	1890
RASAL2-AS1	100302401
SMIM22	440335
CCER1	196477
KIFAP3	22920
SNX15	29907
LOC101929662	101929662
UBE2U	148581
LINC02669	101927880
DPEP1	1800
SNAPC3	6619
RNU7-165P	106479087
MMRN2	79812
NEFMP1	100420737
ITPR1	3708
C9orf153	389766
PEX11B	8799
MTCO1P17	107075222
BTD	686
POM121L13P	100874379
AHCTF1	25909
PML	5371
DPP3	10072
TRMT2A	27037
ABCB4	5244
CCDC54	84692
TRMT5	57570
NCKAP5-AS2	101928161
CSNK2B	1460
GRINA	2907
ASF1A	25842
RN7SL237P	106479308
GRID2	2895
CD248	57124
AFAP1L2	84632
RPL21P89	100271422
RPL17P6	645441
ENHO	375704
SPAAR	158376
MAP4K5	11183
RBAKDN	389458
GUSBP12	642007
ZNF733P	643955
CCDC74B	91409
PBDC1	51260
P2RX4	5025
RPL23AP89	106480336
SNX7	51375
CRACDL	343990
FAM83H	286077
RNU7-200P	106480835
SNORA71D	677840
TNPO1	3842
SLC35F6	54978
FIBIN	387758
LOC100421116	100421116
RAP1GAP	5909
TMEM126B	55863
YIF1A	10897
WNT7A	7476
RNF170	81790
RPL30P1	100270975
TLX1NB	100038246
CTBP2P7	401914
EHMT1	79813
ZNF879	345462
RPL35AP22	100271507
EEF1B2P2	1934
LOC101927124	101927124
LOC101928858	101928858
RNU6-399P	106481892
CSMD3	114788
IQCE	23288
RPL23AP42	647099
FANCD2P2	101929530
ERCC8	1161
LOC100420765	100420765
FBP1	2203
LOC100533626	100533626
RPL24P2	140760
VENTXP1	139538
LINC02508	105377610
FDPSP7	441261
NAP1L6P	645996
ZZZ3	26009
LINC01707	105378785
TNFRSF14	8764
C1orf56	54964
LOC101927809	101927809
LOC283804	283804
CD1A	909
TAOK1	57551
NRROS	375387
IL21R-AS1	283888
RBPJL	11317
RPS3AP14	729150
ATP2B4	493
RNU6-674P	106481773
BRMS1L	84312
LOC105371046	105371046
RAB3GAP1	22930
RPS8P9	100130750
CCL28	56477
CAPZA3	93661
BICDL2	146439
CTB-178M22.2	101927862
AGAP4	119016
FAM216A	29902
RPS10P6	729374
TSPAN32	10077
CNGA4	1262
CRNN	49860
LINC02343	105370158
LINC02078	100652929
KPNA6	23633
ALG5	29880
LOC100128007	100128007
CSNK1G1	53944
MOCS2	4338
FAR2P4	100420005
MTND6P32	107075200
LINC00607	646324
NEFL	4747
LINC00487	400941
EP400P1	347918
PPP2R3C	55012
TARDBPP2	440142
FAM156A	29057
ZNF75A	7627
LOC105375624	105375624
CLCN3P1	100419056
CYBRD1	79901
LINC01711	79160
RN7SL636P	106481097
ETV3L	440695
OR11Q1P	403227
RPL36P7	100271010
RPS10P23	645713
LOC100132824	100132824
TACO1	51204
HSPA12B	116835
RNU6-726P	106480604
CDC37	11140
PIGZ	80235
FAM162B	221303
TTTY7	246122
ZFP91P1	100131832
C15orf65	145788
GAS1RR	100506834
CCN5	8839
BFSP2-AS1	85003
KATNAL1	84056
CPLX4	339302
PTGES3P4	106480775
LRTM2	654429
N4BP2L1	90634
USP17L22	100287513
LAMP5	24141
SP8	221833
RN7SL518P	106481847
RPL26P29	100131788
LINC00886	730091
PRSS53	339105
TMPRSS11GP	644759
OR2B8P	65944
RPL27AP4	100271299
KCTD14	65987
PRRT3-AS1	100874032
EML4	27436
ATP11B	23200
AMIGO3	386724
ANO6	196527
LOC101929823	101929823
LINC02563	105827617
PITX1	5307
RRM2P4	6246
DCLK1	9201
RNU1-38P	106481608
LINC00858	170425
RHBDF1	64285
RNU6-1122P	106481936
OR8B4	283162
RNA5SP528	111644145
RNF135	84282
FABP5	2171
RNU5A-3P	100873831
ALS2CL	259173
CTBS	1486
LINC01479	101927922
TMSB15A	11013
H19	283120
INPP5B	3633
RIMBP2	23504
GRIP2	80852
TSACC	128229
PRMT8	56341
KCTD15	79047
ABITRAM	54942
SELENOK	58515
ADH4	127
OXTR	5021
RNA5SP334	106865375
IFIT5	24138
FAM163A	148753
ZNF559	84527
COASY	80347
HES3	390992
RPS6KA2	6196
EXD2	55218
APP	351
CYP7B1	9420
RPS28P8	100271381
CIBAR2	339145
ISY1-RAB43	100534599
HNRNPH1P1	100132803
FAM163B	642968
SNORD51	26798
IFT52	51098
NRBP2	340371
LOC100128164	100128164
GPAA1	8733
LOC105378066	105378066
RNA5SP397	100873650
NPIPB15	440348
SMARCA5	8467
LOC403312	403312
NUTF2P6	100131623
SNORD116-15	100033427
SPATA48	100130988
FAM24B	196792
RPL6P6	100270845
RPS11P2	645916
RNU6-946P	106481478
RNU6-678P	106479865
ASTN2-AS1	100128505
RNU1-86P	106480666
FBXO33	254170
DNALI1	7802
IPMK	253430
SPATA12	353324
UBTD2	92181
PDCD6IPP1	100861430
TP53TG3	24150
ANK1	286
UGGT1	56886
ASB1	51665
ZKSCAN8	7745
GTF2E1	2960
POLR2H	5437
TBC1D9	23158
SSX2IP	117178
SNORD36C	26813
CMTM4	146223
TMEM9B-AS1	493900
RNA5SP157	100873423
DRD2	1813
TSPAN5	10098
HSPA5	3309
IFT140	9742
ASAH2B	653308
SCGB3A1	92304
POLR2K	5440
RPL36P20	729032
SNORD24	26820
MFSD4A	148808
LTA4H	4048
MPZ	4359
RER1	11079
MON1A	84315
CNPY4	245812
CIAO3	64428
SOX5-AS1	101928471
TMEM240	339453
TP63	8626
ELOBP2	253665
LOC107985432	107985432
MLPH	79083
RN7SL416P	106481037
RNU2-15P	106866980
PPP6R2	9701
RNU6-889P	106480402
ACSM1	116285
PLAC8	51316
LINC01583	101929690
ZNF785	146540
CIRBP	1153
SPIN3	169981
CEP170B	283638
YIPF2	78992
MIR133A1HG	102723167
ZNF69	7620
NCOR1	9611
LOC100420863	100420863
ERV3-1	2086
USP2	9099
TEAD4	7004
RN7SKP40	106479113
PARM1	25849
MYBPH	4608
DLGAP1-AS5	284215
RNU1-112P	106480187
ADGRL1	22859
CDR2L	30850
TRRAP	8295
EIF3D	8664
ZNF684	127396
ZBTB21	49854
TFCP2L1	29842
HIGD1A	25994
TMCO6	55374
SKP1	6500
LINC02453	643770
LOC100132599	100132599
SUOX	6821
RALGAPA1P1	26134
CXCL9	4283
KBTBD8	84541
DPY19L1	23333
HLA-F	3134
CXXC4-AS1	101929468
NEK8	284086
VN1R99P	100312842
LGALS2	3957
RNU6-461P	106481897
ARL14	80117
LINC02010	101927866
IVNS1ABP	10625
TBC1D17	79735
CARS1	833
SUN3	256979
ZNF148	7707
TRIM7	81786
PLK2	10769
GON4L	54856
MSANTD1	345222
RN7SL542P	106479419
RNU6-520P	106481345
LONP1	9361
RNU6-697P	106479874
RPS5P4	100129090
AKR1B10	57016
SNORD114-6	767582
SLC32A1	140679
SMG8	55181
C1QL3	389941
CACNA2D1	781
LINC01859	101929164
LOC100131425	100131425
RN7SL498P	106479405
HHATL	57467
LOC100420580	100420580
HNRNPA1P45	100130660
PTPRZ1	5803
RPL12P3	128862
PET117	100303755
LOC101927708	101927708
SLC27A3	11000
RNA5SP148	100873415
TEF	7008
LINC01273	101927541
DESI1	27351
RNU6-729P	106481410
ITGA10	8515
RBSN	64145
TEKT1	83659
RNA5-8SP7	100873573
ANP32C	23520
PXYLP1	92370
LEAP2	116842
C21orf62	56245
ODF2	4957
BCL2L2-PABPN1	100529063
PCDHGA10	56106
NFKBIE	4794
LINC01760	100996630
SENP6	26054
RNU6-25P	106480704
SEC23A-AS1	105370458
RPS5P3	54022
RN7SL40P	106480483
LINC02613	101929596
HINT2	84681
TSPAN8	7103
PROP1	5626
SNORA70E	100379250
USP30	84749
TMEM202	338949
SNORA53	677832
RN7SL106P	106479261
APMAP	57136
CS	1431
LRRIQ3	127255
EMC1-AS1	101927895
FTH1P22	100462772
CTNNAL1	8727
PPIAP57	111082979
PSMC1P3	392100
OXLD1	339229
RNU6-177P	106481232
DEFA1B	728358
TRIM71	131405
NDST3	9348
OR9L1P	79301
TSEN2	80746
RNU6-626P	106481379
OR5M4P	79518
OR5AL1	79482
AMZ2P1	201283
IQCH-AS1	100506686
RNU6-14P	100873746
BEGAIN	57596
ZSCAN5A	79149
ANKRD6	22881
GNAI1	2770
ARL2	402
LINC01402	104797536
MROH5	389690
IRGQ	126298
TTC33	23548
RNU6-694P	106479872
HNRNPA1P49	106481663
MLC1	23209
RNU6-82P	100873781
R3HDML	140902
LINC00492	100861468
STIM1	6786
LOC100506224	100506224
SULT1A4	445329
LINC00644	101954204
OR4D1	26689
LINC00677	105370683
TNS4	84951
IFI16	3428
RPL21P58	100271173
PPIF	10105
MTND5P1	100873206
SPINK9	643394
BRD1	23774
SNORA1	677792
CWC25	54883
EIF4A1	1973
DOCK9	23348
VN1R108P	100312850
NCOA6	23054
DIS3	22894
TEX44	165100
ARL5AP3	106480778
PI3	5266
FCRL2	79368
CAPSL	133690
CAMP	820
URI1	8725
UBALD1	124402
RAB40A	142684
USP9YP34	387361
RPL21P117	729241
MRPS10P1	359753
CCDC71L	168455
USP12	219333
OR2H1	26716
OS9	10956
RPUSD3	285367
S1PR2	9294
ADRB1	153
TRIM34	53840
HTR7	3363
MSX2	4488
HDAC2	3066
AAMDC	28971
SRRD	402055
RAX	30062
CLSTN1	22883
RNU6-448P	106479764
EHBP1L1	254102
PLSCR4	57088
PCDH12	51294
RNU2-37P	106480213
RGL1	23179
ERBB3	2065
LOC105375095	105375095
IQSEC3P3	728056
ZNF583	147949
BLVRB	645
LOC105379030	105379030
UNC119B	84747
SATB1	6304
HMGB3P14	100873899
REEP6	92840
USP17L7	392197
FAM81A	145773
DOC2A	8448
PRKDC	5591
TGM1	7051
GNAI2	2771
KDM3A	55818
LOC729603	729603
SNORA70G	100379132
IGSF10	285313
SLC22A12	116085
SCARNA13	677768
ANGEL1	23357
SOX2	6657
KLHL18	23276
UNC13C	440279
LOC442172	442172
RN7SL260P	106480497
SNRPCP16	106480291
LOC102723582	102723582
ATAD2B	54454
POLR2J3	548644
HNRNPA1P23	100130002
RPS23P9	100419472
USP9YP27	106480716
DUX4L9	100288711
LOC100131471	100131471
PHACTR3-AS1	100506384
FAM72B	653820
PATE2	399967
RNU6-807P	106479923
OR1L3	26735
SCRN1	9805
SNRPFP3	100874422
OR52W1	120787
RN7SL655P	106481102
CRHR1	1394
LOC359819	359819
CLEC4C	170482
LINC02016	101927123
SNRPE	6635
TLE7	102723796
BEAN1	146227
TBX18	9096
SPRY1	10252
LINC00525	84847
PTPRD-AS2	101929428
C2CD2	25966
FABP4	2167
SUMO2	6613
DDX3Y	8653
LINC02381	400043
LINC01744	101927683
DEFA3	1668
RNA5SP500	100873551
MIR4432HG	106660609
ELN	2006
MAFG-DT	92659
ARHGAP33	115703
VN2R10P	100033398
WDR26	80232
LINC02518	105377957
LEFTY2	7044
LOC105371730	105371730
TRAPPC10	7109
RPL7AP7	353013
LINC01823	101927801
USP9YP31	106478930
RNA5SP230	100873488
IL9R	3581
RNU4ATAC6P	106479540
NAGK	55577
H4C13	8368
ATF7IP	55729
LINC01917	101928167
AGBL3	340351
CUEDC1	404093
CGREF1	10669
RNU4-45P	106481186
OTUB1	55611
C8orf37	157657
SNORA79B	109616976
HS3ST2	9956
HMHB1	57824
LCE3C	353144
LOC102724334	102724334
WDR25	79446
CSP2	649024
DMRTA2	63950
PPP1R2	5504
HERC2P3	283755
HRAT17	101928036
FLT3LG	2323
ZNF813	126017
SLC35G6	643664
SERBP1P4	100132591
RN7SL557P	106479425
GNRHR	2798
SNRPCP7	100310852
KIAA1191	57179
EID1	23741
RNU6-456P	106481323
TRIM55	84675
SF3B5	83443
FBLN5	10516
OR2AQ1P	81474
MPL	4352
RTN4IP1	84816
NME6	10201
ERC2	26059
ERVK3-1	105372481
NUP58	9818
NAALAD2	10003
RNA5SP197	100873459
P4HA1	5033
LINC00319	284836
CACNA2D4	93589
RPL13P14	100130374
CNOT6	57472
RPL12P36	100271408
FAM83D	81610
TNFRSF11B	4982
LINC01465	283416
ZNF732	654254
RASSF10-DT	105376557
TTC12	54970
LOC101060113	101060113
RN7SL411P	106481035
TSSK5P	648630
NAAA	27163
TMEM65	157378
SNORD109A	338428
RN7SKP129	106479152
TRMT61A	115708
RNU6-894P	106481461
FKBP8	23770
CAMK2D	817
HPN-AS1	100128675
TAT-AS1	100132529
LOC105371458	105371458
TUBB3P1	100288513
RNA5SP63	100873298
ADSS1	122622
LINC02297	642426
RHOF	54509
SLC35E1	79939
LINC01592	100505718
RN7SL553P	106480518
CHD6	84181
RNU7-187P	106479095
CCDC82	79780
SGCG	6445
SOAT2	8435
TAS2R31	259290
C19orf53	28974
DNAH9	1770
RNA5SP273	100873526
MKNK2P1	389948
FAM181A	90050
RN7SL832P	106479524
RPL7AP54	390228
DGKI	9162
TMEM14A	28978
RBP7	116362
GOLGA4	2803
TANK	10010
TBC1D22B	55633
CYC1	1537
BRD7	29117
SEPHS1	22929
BOLA2P3	106480323
NMD3	51068
STX4	6810
DLEU7-AS1	100874074
TMTC3	160418
OR2L3	391192
NTSR1	4923
PPFIA1P1	100422710
RNF6	6049
BANP	54971
TMEM64	169200
LINC00927	283688
KCNH6	81033
RPL35AP14	100271315
AFTPH	54812
LINC01444	101927642
RPL37	6167
HDAC7	51564
TH	7054
ENO3	2027
SNORD115-42	100033816
AFG3L1P	172
GRHL3	57822
RUSC1	23623
LAMTOR2	28956
RPL37AP2	100271337
CCDC185	164127
RHOU	58480
MTCYBP24	107075132
DAP3	7818
CYP2A6	1548
NTNG2	84628
LOC100422633	100422633
NPPC	4880
OR7G2	390882
GCATP1	319140
DKC1	1736
LINC01749	63930
VIRMA	25962
RPS27P5	100271116
OR2H2	7932
DNAJB5-DT	101926900
NEUROG1	4762
FYN	2534
DUPD1	338599
TOGARAM2	165186
DBNDD2	55861
IPO8P1	100418819
GPC6-AS1	100873972
RN7SL189P	106480973
DNPH1	10591
NAF1	92345
LOC105372143	105372143
ARHGEF2	9181
ADRA2C	152
ZNF852	285346
ZNF638	27332
LOC100422204	100422204
RN7SL220P	106479303
LINC01430	101927242
TK2	7084
SUMO4	387082
RPS25P10	100271372
OR6C74	254783
UXS1	80146
EPB41L5	57669
LOC101928627	101928627
RPL35P9	100873796
PRSS22	64063
RPL7AP30	441034
TMEM52B	120939
LINC01036	104169671
HLA-L	3139
CCRL2	9034
HPN	3249
LOC643711	643711
BIRC6	57448
STK39	27347
